 ,Label,Area,Mean,X,Y
1,IMG_0610.jpg,0,145,712,492.500
2,IMG_0610.jpg,0,141,713.333,497
3,IMG_0610.jpg,0,150,717.333,494
4,IMG_0610.jpg,0,152,719.333,490
5,IMG_0610.jpg,0,138,719.833,486.333
6,IMG_0610.jpg,0,134,720.833,483
7,IMG_0610.jpg,0,133,723.333,479.833
8,IMG_0610.jpg,0,137,723.667,476.167
9,IMG_0610.jpg,0,137,725.333,473.667
10,IMG_0610.jpg,0,126,725.333,469.833
11,IMG_0610.jpg,0,138,720,466
12,IMG_0610.jpg,0,142,717,471
13,IMG_0610.jpg,0,141,714.167,476.333
14,IMG_0610.jpg,0,152,711.333,485.833
15,IMG_0610.jpg,0,151,716.333,489.500
16,IMG_0610.jpg,0,153,717.167,484.833
17,IMG_0610.jpg,0,154,718.667,479.833
18,IMG_0610.jpg,0,152,718.333,476.333
19,IMG_0610.jpg,0,136,767.667,483.500
20,IMG_0610.jpg,0,130,775,487.667
21,IMG_0610.jpg,0,137,782.167,490
22,IMG_0610.jpg,0,149,790.667,493.500
23,IMG_0610.jpg,0,162,788.833,491.333
24,IMG_0610.jpg,0,161,779.667,486
25,IMG_0610.jpg,0,153,775.500,483
26,IMG_0610.jpg,0,144,771.167,482.500
27,IMG_0610.jpg,0,141,772.667,481.333
28,IMG_0610.jpg,0,149,776.333,480
29,IMG_0610.jpg,0,140,781.333,485.500
30,IMG_0610.jpg,0,121,469.500,333.500
31,IMG_0610.jpg,0,133,466.667,341.500
32,IMG_0610.jpg,0,137,466.667,354.500
33,IMG_0610.jpg,0,121,472.500,356.667
34,IMG_0610.jpg,0,144,467.667,348.667
35,IMG_0610.jpg,0,96,474,345.667
36,IMG_0610.jpg,0,113,472,340.833
37,IMG_0610.jpg,0,108,517.833,372.833
38,IMG_0610.jpg,0,109,521.167,357.167
39,IMG_0610.jpg,0,99,525.333,352.333
40,IMG_0610.jpg,0,102,521.500,369.333
41,IMG_0610.jpg,0,121,521.333,363.167
42,IMG_0610.jpg,0,140,329.500,334.167
43,IMG_0610.jpg,0,150,332.500,341.667
44,IMG_0610.jpg,0,138,331.833,338.500
45,IMG_0610.jpg,0,150,336.167,350
46,IMG_0610.jpg,0,144,339.167,354.167
47,IMG_0610.jpg,0,152,342.167,357.167
48,IMG_0610.jpg,0,136,337,345.500
49,IMG_0610.jpg,0,133,340.833,344.333
50,IMG_0610.jpg,0,112,293.667,359.500
